店舗名,住所,lat,lng
焼肉バル Kuidaore 橋本店,神奈川県相模原市緑区東橋本2-20-11,35.5935518,139.3529557
焼肉ホルモン さんきゅう 姉妹店,神奈川県海老名市東柏ケ谷2-25-20,35.4711105,139.4277108
焼肉ハウス カルビの王国 高津店,神奈川県川崎市高津区久地1-19-8,35.6079341,139.6068678
焼肉家族 だるま小僧 藤が丘店,神奈川県横浜市青葉区藤が丘1-16-10,35.5453746,139.5273234
焼肉ホルモン たけ田 辻堂店,神奈川県藤沢市辻堂1-2-1,35.3361695,139.4472464
焼肉トラジ たまプラーザテラス店,神奈川県横浜市青葉区美しが丘1-1-2,35.5810658,139.5564482
焼肉 さんすい苑 川崎駅前店,神奈川県川崎市川崎区駅前本町8,35.5311654,139.7001349
焼肉じゅうじゅうカルビ 大和中央店,神奈川県大和市中央3-8-15,35.4727883,139.4562527
焼肉食べ放題 感激どんどん 湘南台店,神奈川県藤沢市湘南台1-32-16,35.3918744,139.471793
焼肉本舗  ぴゅあ マルイ溝口店,神奈川県川崎市高津区溝口1-4-1,35.5990454,139.6131157
焼肉じゅうじゅうカルビ 磯子中原店,神奈川県横浜市磯子区中原1-2-9,35.3919048,139.6150484
焼肉ホルモン ばんげ 海老名本店,神奈川県海老名市中央1-16-5,35.4557587,139.3949773
牛角 焼肉食堂 イオン秦野店,神奈川県秦野市入船町12-1,35.3777166,139.2288025
焼肉トラジビナガーデンズ テラス海老名店,神奈川県海老名市めぐみ町2-1,35.4538835,139.3901377
焼肉屋さかい 湘南ライフタウン店,神奈川県藤沢市石川2-4-11,35.3718129,139.4529438
焼肉ホルモンみっちゃん 鹿島田店,神奈川県川崎市幸区下平間134,35.5514806,139.6763472
極上焼肉専門店＆韓国料理 ソウル食堂,神奈川県横浜市中区福富町西通48,35.4454247,139.6306169
焼肉 韓国料理 タソム 小田急相模原店,神奈川県相模原市南区相南4-3-27,35.5145349,139.4245115
焼肉 ホルモン ばんげ かしわ台店,神奈川県海老名市柏ケ谷682,35.4640014,139.4111396
焼肉トラジ ウィングキッチン京急川崎店,神奈川県川崎市川崎区砂子1-3-1,35.532621,139.7006305
花ほのお鎌倉-焼肉ジャンボ Produce,神奈川県鎌倉市小町1-6-15,35.3197267,139.5510877
太平焼肉,神奈川県大和市大和南2-7-4,35.4672171,139.4633203
大阪 焼肉やっちゃん 分店 本厚木店,神奈川県厚木市旭町1-22-4,35.4374057,139.3638997
泉苑焼肉,神奈川県川崎市川崎区池上新町2-6-1,35.52456,139.7286238
焼肉ホルモンばんげ 座間駅前店,神奈川県座間市入谷東4-55-1,35.4799204,139.4001409
［葉山牛販売指定店］焼肉わがんせ 本店,神奈川県厚木市中町2-7-5,35.4413874,139.3639204
焼肉・サムギョプサル専門店 豚ママ 関内店,神奈川県横浜市中区福富町仲通4-5,35.4449991,139.6314001
牛角 焼肉食堂 イオン天王町店,神奈川県横浜市保土ケ谷区川辺町3-5,35.4581246,139.5989048
焼肉ライク 本厚木ミロードイースト店,神奈川県厚木市泉町1-1,35.4396137,139.3639713
炭火焼肉 誠,神奈川県横須賀市根岸町4-2-10,35.2529203,139.6784991
寿英焼肉苑,神奈川県小田原市曽比1276,35.3209509,139.1364272
天王町ホルモン 焼肉 ushiwakamaru 牛若丸,神奈川県横浜市保土ケ谷区天王町1-20-11,35.4568697,139.6023333
串に刺さない！鳥焼肉専門酒場 －とりすけ－野毛,神奈川県横浜市中区野毛町1-6,35.4477491,139.6307545
焼肉・韓国料理KollaBo 横浜ワールドポーターズ店,神奈川県横浜市中区新港2-2-1,35.4539404,139.6389925
本格焼肉 牛王,神奈川県横浜市神奈川区新町2-2,35.4804974,139.6406861
炭火焼肉 金龍,神奈川県横浜市中区新山下1-5-11,35.4417655,139.6550437
炭火焼肉 吉牛,神奈川県横浜市鶴見区下末吉1-8-14,35.5180666,139.6728137
道飛館焼肉店,神奈川県川崎市川崎区池上町10-5,35.5176048,139.7259562
炭火焼肉 遊苑,神奈川県川崎市川崎区東門前1-1-8,35.5346844,139.7326111
横濱焼肉食堂,神奈川県横浜市旭区二俣川1-45-86,35.4652935,139.5308093
炭火焼肉 栄亭,神奈川県藤沢市本町3-1-3,35.342411,139.4779217
炭火焼肉 西遊記,神奈川県秦野市柳町1-10-18,35.3765248,139.1827801
焼肉居酒屋 虎苑,神奈川県川崎市川崎区追分町13-5,35.51818890000001,139.7146301
炭火焼肉しんき,神奈川県大和市上和田746-1,35.4551215,139.4672117
七輪焼肉 京城苑,神奈川県横浜市中区曙町1-6,35.4410264,139.6300472
無煙焼肉 201,神奈川県横浜市西区中央2-36-5,35.4527222,139.6131005
開か亭炭火焼肉,神奈川県横浜市鶴見区上末吉3-6-2,35.5291814,139.6682934
炭火焼肉かとう,神奈川県横浜市泉区和泉町6224-3,35.4317272,139.494064
炭火焼肉 七厘亭,神奈川県川崎市川崎区渡田1-17-7,35.522834,139.7096963
炭火焼肉 和光苑,神奈川県横浜市鶴見区尻手2-8-10,35.52841230000001,139.6848219
和風焼肉 竹よし,神奈川県横須賀市追浜本町2-1-112,35.3192453,139.6298552
炭火焼肉 寅さん,神奈川県相模原市南区上鶴間本町8-58-5,35.5272654,139.4582688
炭火焼肉 楽牛園,神奈川県川崎市幸区下平間111-22,35.5513345,139.6776395
炭火焼肉亀,神奈川県横浜市鶴見区尻手3-7-23,35.5288831,139.6843236
のぶ焼肉ホルモン,神奈川県厚木市山際616-1,35.5040999,139.3603573
九州焼肉 たらふく,神奈川県横浜市港南区港南台6-22-32,35.3664076,139.5862804
焼肉居酒屋 肉市場,神奈川県茅ヶ崎市共恵1-4-17,35.328463,139.4053656
ラオン焼肉,神奈川県横浜市中区福富町東通3-5,35.4458863,139.630702
焼肉居酒屋 向日葵,神奈川県川崎市川崎区東田町3-19,35.5281495,139.7021447
炭火焼肉りょうじ,神奈川県横浜市中区福富町西通40,35.4451239,139.6295392
炭火焼肉 アラジン,神奈川県藤沢市大庭5349-7,35.3645018,139.4425097
横濱焼肉 あぎゅう,神奈川県横浜市港北区新横浜3-7-7,35.5115148,139.619136
和牛炭火焼肉 すぎ山,神奈川県横浜市神奈川区子安通3-343-1,35.4864366,139.6564597
ほるもん焼肉 大自然,神奈川県秦野市松原町1-12,35.3752526,139.1870889
炭火焼肉 雷音 高津店,神奈川県川崎市高津区二子5-5-2,35.6018039,139.6173089
みんなの焼肉 磯子店,神奈川県横浜市磯子区森1-15-1,35.3977746,139.6155264
みんなの焼肉 根岸店,神奈川県横浜市磯子区西町12-22,35.4165646,139.6341312
大衆焼肉酒場 肉小屋,神奈川県小田原市栄町1-14-12,35.2540752,139.1580737
火山岩焼肉はうす 栖,神奈川県相模原市南区若松3-32-4,35.5378954,139.4251035
大衆焼肉 保土ヶ谷店,神奈川県横浜市保土ケ谷区岩井町124-5,35.445284,139.5989073
炭火焼肉 杏樹亭 駒岡本店,神奈川県横浜市鶴見区駒岡1-28-1,35.5249804,139.6495334
炭火焼肉 ぎゅうぎゅう,神奈川県横浜市神奈川区反町1-5-14,35.4747117,139.6269413
炭火焼肉 杏樹亭 岸根店,神奈川県横浜市港北区岸根町540-4,35.4972714,139.6147098
炭火焼肉イリアちゃん,神奈川県逗子市沼間3-1-7,35.2980234,139.605341
七輪焼肉 カルビ屋横丁,神奈川県川崎市幸区塚越4-351-101,35.5438835,139.6786404
横浜焼肉KINTAN,神奈川県横浜市西区南幸1-1-1,35.4677296,139.6225554
炭火焼肉ナカフジ 登戸,神奈川県川崎市多摩区登戸2557-1,35.6194075,139.5680864
七輪焼肉 あっこちゃん．ち,神奈川県茅ヶ崎市円蔵2437-14,35.3424855,139.3988493
七輪炭火焼肉 焼くぞう,神奈川県相模原市緑区川尻1715-1,35.5907647,139.30504
炭火焼肉 ざんまい 厚木店,神奈川県厚木市恩名1514-5,35.441006,139.3458555
和牛炭火焼肉 豪家 田村店,神奈川県平塚市田村5-11-7,35.371101,139.362
本牧 韓国本格焼肉 オセヨ,神奈川県横浜市中区本牧町2-367-1,35.4294822,139.6627171
立ち喰い焼肉 じゅうもん,神奈川県横浜市保土ケ谷区上星川1-2-13,35.4681371,139.5796979
炭火焼肉 七輪房 稲田堤店,神奈川県川崎市多摩区菅4-15-8,35.6368976,139.5260041
炭火焼肉 七輪房 淵野辺店,神奈川県相模原市中央区共和4-2-17,35.5655197,139.3947535
炭火焼肉 一心 久里浜本店,神奈川県横須賀市久里浜4-13-18,35.2308854,139.7045668
ホルモン焼肉 しあわせや,神奈川県川崎市中原区新城中町8-25,35.5830961,139.6333768
熟成焼肉 いちばん 藤沢店,神奈川県藤沢市辻堂新町4-3-5,35.33997300000001,139.4647147
和牛焼肉鎌倉 肉と日本酒,神奈川県鎌倉市御成町11-13,35.3184419,139.5495068
炭火焼肉 えん 青葉台本店,神奈川県横浜市青葉区青葉台1-32-23,35.55007210000001,139.5191726
横浜大衆焼肉 もつ肉商店,神奈川県横浜市港南区上大岡西2-9-28,35.406628,139.594817
炭火焼肉皆家 桜木町本店,神奈川県横浜市中区桜木町3-13-3,35.4517199,139.6293499
和牛焼肉専門店 肉ゆるり。,神奈川県平塚市紅谷町9-18,35.3286948,139.3483305
炭火たれ焼肉丼 萬牛カルビ,神奈川県川崎市中原区木月2-5-7,35.564732,139.6552
炭火焼肉 ASHIDA YA,神奈川県足柄下郡湯河原町土肥4-8-14,35.1418161,139.1010467
炭火焼肉 七輪房 川崎野川店,神奈川県川崎市宮前区野川本町2-4-31,35.5765606,139.6115494
熟成焼肉いちばん 茅ヶ崎店,神奈川県茅ヶ崎市円蔵2481-1,35.3449602,139.3975562
武蔵小杉 大衆焼肉 暴飲暴食,神奈川県川崎市中原区市ノ坪66-2,35.5730909,139.6571511
炭火焼肉 ホルモン ぐんそう,神奈川県相模原市中央区相模原3-3-7,35.5792835,139.3721038
炭火焼肉 ビストロ ペイジュ,神奈川県横浜市港南区上大岡西1-17-26,35.4085136,139.5947275
熟成焼肉いちばん 上永谷店,神奈川県横浜市港南区丸山台3-43-4,35.3971308,139.5640922
熟成焼肉いちばん 鶴ヶ峰店,神奈川県横浜市旭区鶴ヶ峰本町1-31-13,35.4766038,139.5420754
炭火焼肉バル TAISEI,神奈川県平塚市紅谷町6-30,35.3281455,139.3492917
七輪炭火焼肉 えん家 杉田店,神奈川県横浜市磯子区新杉田町7-7,35.3849324,139.6207643
七輪炭火焼肉 味ん味ん 綾瀬店,神奈川県綾瀬市寺尾西3-6-1,35.4533178,139.4180198
七輪炭火焼肉 味ん味ん 鶴間店,神奈川県大和市林間1-15-28,35.495318,139.4530848
横浜の大衆焼肉 弘明寺駅前店,神奈川県横浜市南区通町4-116,35.4233608,139.601726
七輪焼肉いくどん 相模大野店,神奈川県相模原市南区相模大野6-14-9,35.529961,139.4329304
本格炭火焼肉ホルモンえにし,神奈川県伊勢原市沼目3-10-38,35.3922571,139.3264278
七輪炭火焼肉 味ん味ん 橋本店,神奈川県相模原市緑区橋本8-2-1,35.5982113,139.3375
大阪焼肉・ホルモン ふたご 鶴見店,神奈川県横浜市鶴見区鶴見中央1-5-5,35.5085845,139.6779972
和牛焼肉 EAGLE RARE,神奈川県横浜市中区山下町74-6,35.4448921,139.6451877
七輪炭火焼肉 味ん味ん 海老名店,神奈川県海老名市扇町1-1,35.4563535,139.3892596
黒毛和牛一頭買焼肉 醍醐 横浜店,神奈川県横浜市神奈川区鶴屋町2-13-11,35.4685104,139.6231064
熟成焼肉いちばん 平塚四之宮店,神奈川県平塚市東真土2-6-1,35.3551173,139.356769
七輪炭火焼肉 遊輪 新百合ヶ丘店,神奈川県川崎市麻生区万福寺1-16-7,35.604989,139.5067802
大衆焼肉 ジンギスカン,神奈川県鎌倉市大船1-21-19,35.3520676,139.5331303
炭火焼肉ホルモン 月波 鵠沼海岸店,神奈川県藤沢市鵠沼海岸5-11-15,35.3207586,139.4641169
牛タン焼肉 檸檬堂本店,神奈川県川崎市高津区溝口2-9-5,35.6007535,139.6114915
七輪炭火焼肉 遊輪 読売ランド前店,神奈川県川崎市多摩区西生田3-7-22,35.6144679,139.5291175
七輪炭火焼肉 味ん味ん 相模大野店,神奈川県相模原市南区相模大野3-1-7,35.53172929999999,139.4348848
ホルモン焼肉 いっしん,神奈川県横浜市港南区上大岡西3-1-20,35.4031332,139.5946303
新ホルモン焼肉 びっくりや 川崎本店,神奈川県川崎市川崎区池上新町1-7-4,35.523083,139.7294083
韓国家庭料理・焼肉 東海苑,神奈川県平塚市明石町24-25,35.3296973,139.3467161
みんなの焼肉 ホルモン道場 天王町店,神奈川県横浜市保土ケ谷区天王町2-46-17,35.4540042,139.6031099
本格炭火焼肉 いくどん 小田急相模原店,神奈川県相模原市南区松が枝町24,35.5149892,139.4238862
もつ焼 肉刺し かのう 辻堂,神奈川県藤沢市辻堂2-1-12,35.3366001,139.4454387
大衆焼肉ヒノモト 裏戸塚,神奈川県横浜市戸塚区戸塚町4790,35.402088,139.5304556
近江牛焼肉 ひゃくいちや,神奈川県藤沢市辻堂1-4-28,35.3357509,139.4482488
七輪炭火焼肉 味ん味ん 宮下店,神奈川県相模原市中央区宮下本町2-27-20,35.592776,139.3734171
アイナビ 鳥取和牛 炭火焼肉 一張羅 茅ヶ崎店,神奈川県茅ヶ崎市東海岸北2-1-39,35.32656,139.4082356
七輪炭火焼肉 味ん味ん 淵野辺店,神奈川県相模原市中央区共和3-7-10,35.5607788,139.4006321
炭火焼肉・ホルモン 炭じろう 大和,神奈川県大和市深見3886-11,35.4607884,139.4672977
炭火焼肉ホルモンなべちゃん,神奈川県茅ヶ崎市松浪2-8-23,35.3294229,139.4381114
七輪炭火焼肉 味ん味ん 高座渋谷店,神奈川県大和市下和田778,35.4246823,139.4690251
韓国焼肉・サムギョプサル どやじ,神奈川県横浜市中区末広町3-88-1,35.44345029999999,139.631916
炭火焼肉 韓国家庭料理 ソナム,神奈川県横浜市都筑区大丸4-1,35.5377195,139.5592936
蒲田焼肉 東京BeeN 大船店,神奈川県鎌倉市大船1-19-19,35.3515929,139.5319969
ホルモン焼肉おかち 武蔵新城,神奈川県川崎市中原区下新城2-10-32,35.5775606,139.6307707
どすこい商店 ホルモン焼肉 豚星,神奈川県川崎市多摩区登戸3414-2,35.6208413,139.5685767
本場韓国家庭料理焼肉コーリア,神奈川県横浜市戸塚区原宿4-13-1,35.3778075,139.5044949
炭火焼肉 青とうがらし 二子新地店,神奈川県川崎市高津区諏訪1-8-1,35.606357,139.6230752
大阪焼肉・ホルモン ふたご キュービックプラザ新横浜店,神奈川県横浜市港北区新横浜2-100-45,35.5086887,139.6133356
0秒レモンサワー 仙台ホルモン焼肉酒場 ときわ亭 戸塚店,神奈川県横浜市戸塚区戸塚町16-9,35.39984949999999,139.5328878
牛角焼肉食堂 ららぽーと湘南平塚店,神奈川県平塚市天沼10-1,35.3368075,139.3569809
炭火焼肉・塩ホルモン 小澤商店 厚木旭町店,神奈川県厚木市旭町4-6-14,35.4326127,139.366626
ホルモン焼 ジンギスカン焼 横浜の大衆焼肉 上大岡駅前店,神奈川県横浜市港南区上大岡西1-11-9,35.4110971,139.5964397
0秒レモンサワー 仙台ホルモン焼肉酒場 ときわ亭溝の口店,神奈川県川崎市高津区溝口1-12-10,35.600467,139.6126421
0秒レモンサワー 仙台ホルモン焼肉酒場 ときわ亭武蔵小杉店,神奈川県川崎市中原区小杉町3-441-19,35.5737178,139.6581519
マルギュウ,神奈川県鎌倉市長谷2-16-15,35.3103157,139.5356801
ざんまい 海老名店,神奈川県海老名市下今泉4-3-9,35.47016199999999,139.388974
ひょうたん 根岸店,神奈川県横浜市磯子区東町15-32,35.416853,139.6355656
炭火ホルモン専門いくどん中山店,神奈川県横浜市緑区台村町221-5,35.5150163,139.5374075
いくどん 橋本南口店,神奈川県相模原市緑区橋本2-3-3,35.5951493,139.3434947
アームストロング 橋本駅北口店,神奈川県相模原市緑区橋本3-27-6,35.5955401,139.3460619
やまとんちゅ,神奈川県大和市大和東3-4-3,35.4714811,139.4644167
森食堂,神奈川県横浜市鶴見区駒岡1-27-63,35.52469019999999,139.6507988
名門,神奈川県大和市中央1-1-11,35.4687263,139.461011
ひさ火,神奈川県横浜市港北区大倉山1-15-17,35.5201626,139.6307387
ぎゅうぎゅう王桜苑,神奈川県大和市大和南2-1-1,35.4685236,139.4625244
グリル酒場 GEN,神奈川県横浜市泉区中田東1-38-2,35.4107572,139.5128095
ビアグラ,神奈川県横浜市緑区中山町322-19,35.5153587,139.5403025
プレミアムカルビ 四季の森店,神奈川県横浜市旭区上白根町720,35.498332,139.5380649
清月苑,神奈川県川崎市宮前区野川4179,35.5737575,139.6184699
プレミアムカルビ 港北日吉店,神奈川県横浜市港北区日吉6-1-15,35.5460882,139.6520169
ヨンドン 東神奈川,神奈川県横浜市神奈川区神奈川2-11-18,35.4727346,139.6333191
牛角 白楽店,神奈川県横浜市神奈川区白幡町2-3,35.4907431,139.6286527
明月苑,神奈川県横浜市神奈川区栄町15-9,35.4700475,139.6330653
軒軒,神奈川県横浜市神奈川区新町300-2,35.4808807,139.6410777
神戸苑,神奈川県横浜市神奈川区大口通34,35.4896684,139.6450797
東天閣 子安店,神奈川県横浜市神奈川区入江1-30-25,35.4892798,139.649633
東海苑,神奈川県横浜市神奈川区松本町1-2-4,35.4753133,139.6245451
